Date,Timestamp,Account No,Balance,Amount,Third Party Account No,Third Party Name
01/01/2023,00:00,630691258.0,2699.5,1842.5,,Brilliant Brushes
01/01/2023,00:00,499244466.0,3440.1,1620.1,,Starbucks
01/01/2023,00:00,176922958.0,3233.0,2021.0,,Barbiee Boutique
01/01/2023,00:00,849096144.0,3577.0,1625.0,,Kings Arms
01/01/2023,00:00,324046160.0,2578.0,2000.0,,Selfridges
01/01/2023,00:00,291580432.0,4118.0,2472.0,,Green Park Academy
01/01/2023,00:00,742223719.0,2678.0,1584.0,,Westport Care Home
01/01/2023,00:00,625281433.0,3439.0,1819.0,,Westport Care Home
01/01/2023,00:00,433917275.0,3792.0,3080.0,,Lavender Primary
01/01/2023,00:00,290751280.0,2729.0,1625.0,,The Crown
01/01/2023,00:00,713641917.0,2267.0,1287.0,,Selfridges
01/01/2023,00:00,642924505.0,3125.0,1675.0,,Fat Face
01/01/2023,00:00,673818591.0,3428.0,2000.0,,Selfridges
01/01/2023,00:00,516051449.0,3317.0,1675.0,,Tesco
01/01/2023,00:00,478412511.0,2535.0,1675.0,,Craftastic
01/01/2023,00:00,897592348.0,3105.0,2300.0,,Sunny Care Nursery
01/01/2023,00:00,910730524.0,2948.0,1675.0,,Rose & Crown
01/01/2023,00:00,420109571.0,4428.0,2780.0,,North Face
01/01/2023,00:00,169006407.0,4000.0,2870.0,,Pets Corner
01/01/2023,00:00,454129843.0,4996.0,3080.0,,Green Park Academy
01/01/2023,00:00,905860285.0,5870.0,4375.0,,Premier Finance
01/01/2023,00:00,570269025.0,2551.0,2000.0,,Fitted Stitch
01/01/2023,00:00,948558249.0,2966.5,1842.5,,Pets Corner
01/01/2023,00:00,235663459.0,3560.0,1596.0,,Westport Care Home
01/01/2023,00:00,679911053.0,2379.0,1706.0,,Westport Care Home
01/01/2023,00:00,303843160.0,3049.0,1825.0,,Selfridges
01/01/2023,00:00,448279144.0,2991.0,1584.0,,Westport Care Home
01/01/2023,00:00,782013626.0,3421.0,2500.0,,Fitted Stitch
01/01/2023,00:00,684988568.0,3656.0,1675.0,,Tesco
01/01/2023,00:00,816685391.0,2899.0,1675.0,,Tesco
01/01/2023,00:00,197865285.0,3913.0,2870.0,,Cass Art
01/01/2023,00:00,654329190.0,4501.0,2773.0,,Barbiee Boutique
01/01/2023,00:00,859603181.0,3043.0,2472.0,,Green Park Academy
01/01/2023,00:00,277562576.0,2734.0,1675.0,,Tesco
01/01/2023,00:00,361955473.0,3685.0,2500.0,,Premier Finance
01/01/2023,00:00,901432314.0,3102.5,1842.5,,Cass Art
01/01/2023,00:00,124102251.0,3241.6,1916.6,,Starbucks
01/01/2023,00:00,322221939.0,4428.0,2694.0,,Fat Face
01/01/2023,00:00,419550103.0,3148.1,2648.1,,Sunny Care Nursery
01/01/2023,00:00,392270893.0,2682.0,2000.0,,Fat Face
01/01/2023,00:00,688712152.0,3474.0,2375.0,,Selfridges
01/01/2023,00:00,940569402.0,4580.0,3125.0,,Premier Finance
01/01/2023,00:00,762700245.0,2590.0,1675.0,,Tesco
01/01/2023,00:00,873701090.0,2357.0,1544.0,,A Cut Above
01/01/2023,00:00,142791593.0,2529.0,1625.0,,Rose & Crown
01/01/2023,00:00,252760664.0,3891.6,2916.6,,Pets Corner
01/01/2023,00:00,487051121.0,3168.0,2472.0,,Lavender Primary
01/01/2023,00:00,225210798.0,3729.5,1842.5,,Pets Corner
01/01/2023,00:00,653640811.0,3380.66,2841.66,,Lavender Primary
01/01/2023,00:00,661295096.0,2796.0,1675.0,,The Crown
01/01/2023,00:00,647936800.0,4580.66,2841.66,,Green Park Academy
01/01/2023,00:00,137822385.0,3625.0,2773.0,,A Cut Above
01/01/2023,00:00,479366718.0,3320.0,2773.0,,Barbiee Boutique
01/01/2023,00:00,899742927.0,3488.5,1842.5,,Pets Corner
01/01/2023,00:00,886921642.0,3818.0,2046.0,,Fitted Stitch
01/01/2023,00:00,685959099.0,3187.92,1736.92,,Lavender Fields
01/01/2023,00:00,621652856.0,2850.0,1675.0,,Kings Arms
01/01/2023,00:00,227104649.0,3216.0,1675.0,,A Yarn Story
01/01/2023,00:00,903663593.0,2594.3,2083.3,,Rose & Crown
01/01/2023,00:00,519935524.0,3297.0,1675.0,,Craftastic
01/01/2023,00:00,812692024.0,3811.5,1842.5,,Brilliant Brushes
01/01/2023,00:00,737547541.0,3545.0,1675.0,,Kings Arms
01/01/2023,00:00,603721739.0,3029.5,1842.5,,Brilliant Brushes
01/01/2023,00:00,885259672.0,2771.5,1842.5,,Cass Art
01/01/2023,00:00,605116158.0,2392.1,1620.1,,Costa Coffee
01/01/2023,00:00,891716230.0,3796.0,3238.0,,Premier Finance
01/01/2023,00:00,858560423.0,4229.0,2870.0,,Brilliant Brushes
01/01/2023,00:00,130522384.0,3725.92,1736.92,,Victoria Park
01/01/2023,00:00,424927189.0,3605.0,1675.0,,North Face
01/01/2023,00:00,282102606.0,3208.0,2472.0,,Green Park Academy
01/01/2023,00:00,749378808.0,3376.0,1900.0,,Fat Face
01/01/2023,00:00,405416860.0,3802.5,1842.5,,Pets Corner
01/01/2023,00:00,743630833.0,2938.0,1675.0,,A Yarn Story
01/01/2023,00:00,603375739.0,3167.0,1675.0,,Craftastic
01/01/2023,00:00,851181128.0,3598.0,2770.0,,Craftastic
01/01/2023,00:00,698955014.0,5018.75,3087.75,,Premier Finance
01/01/2023,00:00,517190750.0,3719.1,2648.1,,Green Park Academy
01/01/2023,00:00,736310094.0,2023.0,1287.0,,Fat Face
01/01/2023,00:00,338022396.0,2702.3,2083.3,,Kings Arms
01/01/2023,00:00,152488934.0,4535.1,2648.1,,Green Park Academy
01/01/2023,00:00,383625050.0,3227.1,2648.1,,Lavender Primary
01/01/2023,00:00,116598243.0,3704.0,1706.0,,Westport Care Home
01/01/2023,00:00,691012931.0,2599.0,1584.0,,Westport Care Home
01/01/2023,00:00,198946608.0,2745.0,2000.0,,Fitted Stitch
01/01/2023,00:00,844206657.0,2941.0,1675.0,,Fat Face
01/01/2023,00:00,858989281.0,7104.8,5292.8,,Lavender Primary
01/01/2023,00:00,610645022.0,3016.0,1644.0,,North Face
01/01/2023,00:00,216285378.0,4839.0,3376.0,,Premier Finance
01/01/2023,00:00,355940285.0,4865.33,3333.33,,Pets Corner
01/01/2023,00:00,998390769.0,3599.0,1625.0,,Kings Arms
01/01/2023,00:00,187541224.0,3898.0,2300.0,,Green Park Academy
01/01/2023,00:00,986774156.0,2342.0,1675.0,,Tesco
01/01/2023,00:00,912705941.0,3063.0,2472.0,,Sunny Care Nursery
01/01/2023,00:00,154246234.0,2827.0,1706.0,,Westport Care Home
01/01/2023,00:00,736340277.0,3308.0,2472.0,,Lavender Primary
01/01/2023,00:00,364357875.0,2564.5,1842.5,,Cass Art
01/01/2023,00:00,585625048.0,3561.0,1675.0,,Craftastic
01/01/2023,00:00,380228542.0,2488.5,1842.5,,Cass Art
01/01/2023,00:00,329840194.0,2737.0,1819.0,,Westport Care Home
01/01/2023,00:00,949032480.0,2841.0,2292.0,,Premier Finance
01/01/2023,00:00,867679563.0,3592.0,1625.0,,The Crown
01/01/2023,00:00,264550521.0,3264.0,1675.0,,Tesco
01/01/2023,00:00,499410772.0,2324.0,1712.0,,Westport Care Home
01/01/2023,00:00,930271460.0,3611.0,2300.0,,Lavender Primary
01/01/2023,00:00,475117511.0,3727.0,2000.0,,Fitted Stitch
01/01/2023,00:00,146686559.0,3551.0,1675.0,,North Face
01/01/2023,00:00,564214408.0,2301.0,1675.0,,Rose & Crown
01/01/2023,00:00,213112754.0,4409.0,2870.0,,Pets Corner
01/01/2023,00:00,957821152.0,3595.0,1825.0,,Fat Face
01/01/2023,00:00,898104045.0,2745.1,1620.1,,Starbucks
01/01/2023,00:00,146909202.0,2268.0,1287.0,,Fitted Stitch
01/01/2023,00:00,741269136.0,3881.0,2300.0,,Green Park Academy
01/01/2023,00:00,951817450.0,4657.0,2708.0,,Premier Finance
01/01/2023,00:00,915666111.0,2937.1,1620.1,,Costa Coffee
01/01/2023,00:00,321372947.0,2913.0,1694.0,,Westport Care Home
01/01/2023,00:00,828532554.0,2265.0,1625.0,,The Crown
01/01/2023,00:00,140893085.0,2531.6,1916.6,,Costa Coffee
01/01/2023,00:00,147474476.0,4202.0,3125.0,,Premier Finance
01/01/2023,00:00,284905540.0,4045.0,2694.0,,Fitted Stitch
01/01/2023,00:00,887853850.0,4231.66,2841.66,,Green Park Academy
01/01/2023,00:00,699139822.0,2702.0,1596.0,,Westport Care Home
01/01/2023,00:00,860360312.0,2762.5,1842.5,,Pets Corner
01/01/2023,00:00,366550080.0,5689.0,4167.0,,Fat Face
01/01/2023,00:00,758885184.0,3615.0,2300.0,,Lavender Primary
01/01/2023,00:00,138969884.0,2318.0,1596.0,,Westport Care Home
01/01/2023,00:00,504055745.0,3089.0,1712.0,,Westport Care Home
01/01/2023,00:00,567499591.0,2347.5,1542.5,,Craftastic
01/01/2023,00:00,478651121.0,3187.0,1675.0,,Tesco
01/01/2023,00:00,722358036.0,2462.0,1675.0,,A Yarn Story
01/01/2023,00:00,128033695.0,2587.1,1620.1,,Costa Coffee
01/01/2023,00:00,628470485.0,3302.0,1675.0,,Selfridges
01/01/2023,00:00,698076160.0,3586.0,1675.0,,North Face
01/01/2023,00:00,467207141.0,2764.0,1660.0,,North Face
01/01/2023,00:00,215311171.0,3450.0,1544.0,,Barbiee Boutique
01/01/2023,00:00,500043411.0,4664.0,3238.0,,Premier Finance
01/01/2023,00:00,399538448.0,3599.0,1675.0,,Craftastic
01/01/2023,00:00,189335192.0,3443.5,1842.5,,Pets Corner
01/01/2023,00:00,581655972.0,7531.0,5833.0,,Premier Finance
01/01/2023,00:00,586315521.0,3820.0,2970.0,,Craftastic
01/01/2023,00:00,419084831.0,2556.0,1675.0,,Kings Arms
01/01/2023,00:00,472995101.0,4781.33,3333.33,,Pets Corner
01/01/2023,00:00,609939116.0,2799.0,1706.0,,Westport Care Home
01/01/2023,00:00,376271050.0,3758.6,2916.6,,Pets Corner
01/01/2023,00:00,806358207.0,3750.0,2800.0,,Selfridges
01/01/2023,00:00,494789005.0,2799.92,1738.92,,Lavender Fields
01/01/2023,00:00,819515373.0,3802.0,2021.0,,A Cut Above
01/01/2023,00:00,521611005.0,3097.5,1542.5,,Craftastic
01/01/2023,00:00,675398089.0,1947.8,1243.8,,A Cut Above
01/01/2023,00:00,893134725.0,3828.0,2300.0,,Lavender Primary
01/01/2023,00:00,920830317.0,4799.0,3168.0,,Fitted Stitch
01/01/2023,00:00,656812046.0,4241.0,2300.0,,Green Park Academy
01/01/2023,00:00,829914501.0,2497.0,1706.0,,Westport Care Home
01/01/2023,00:00,960208650.0,3355.0,1950.0,,Barbiee Boutique
01/01/2023,00:00,760704118.0,3938.3,2083.3,,The Crown
01/01/2023,00:00,704517789.0,3354.0,2780.0,,A Yarn Story
01/01/2023,00:00,357651163.0,3097.0,1625.0,,Rose & Crown
01/01/2023,00:00,857754342.0,4783.75,3087.75,,Premier Finance
01/01/2023,00:00,627622066.0,5080.0,3080.0,,Sunny Care Nursery
01/01/2023,00:00,180616589.0,3206.0,1733.0,,Fat Face
01/01/2023,00:00,520447032.0,3197.0,2694.0,,Fitted Stitch
01/01/2023,00:00,285873880.0,3818.0,1950.0,,A Cut Above
01/01/2023,00:00,855129444.0,3090.1,1620.1,,Starbucks
01/01/2023,00:00,872286364.0,2817.0,1712.0,,Westport Care Home
01/01/2023,00:00,734161378.0,2538.0,1695.0,,Fat Face
01/01/2023,00:00,691789577.0,2533.0,2021.0,,A Cut Above
01/01/2023,00:00,151968462.0,4693.0,3376.0,,Premier Finance
01/01/2023,00:00,570410059.0,3189.0,1675.0,,A Yarn Story
01/01/2023,00:00,834383043.0,3939.0,2021.0,,A Cut Above
01/01/2023,00:00,909676212.0,3648.0,1900.0,,Fitted Stitch
01/01/2023,00:00,229205098.0,4077.0,2509.0,,Premier Finance
01/01/2023,00:00,496395938.0,4112.66,2841.66,,Green Park Academy
01/01/2023,00:00,204855464.0,2999.6,1916.6,,Starbucks
01/01/2023,00:00,550644516.0,3182.1,1620.1,,Costa Coffee
01/01/2023,00:00,256045540.0,2934.1,1620.1,,Starbucks
01/01/2023,00:00,390747457.0,2763.6,1916.6,,Costa Coffee
01/01/2023,00:00,943829984.0,2879.0,1675.0,,Kings Arms
01/01/2023,00:00,939972497.0,2673.0,1819.0,,Westport Care Home
01/01/2023,00:00,987229118.0,2687.0,1825.0,,Fitted Stitch
01/01/2023,00:00,535744551.0,3313.0,1750.0,,Starbucks
01/01/2023,00:00,519933553.0,3444.5,1542.5,,Craftastic
01/01/2023,00:00,781554833.0,3058.0,1695.0,,Selfridges
01/01/2023,00:00,296770890.0,2921.92,1737.92,,Lavender Fields
01/01/2023,00:00,358846516.0,4753.0,3080.0,,Green Park Academy
01/01/2023,00:00,245690309.0,3275.0,2708.0,,Premier Finance
01/01/2023,00:00,135937041.0,3622.0,1943.0,,Westport Care Home
01/01/2023,00:00,709608057.0,3976.0,2000.0,,Selfridges
01/01/2023,00:00,821971408.0,2770.0,1675.0,,The Crown
01/01/2023,00:00,851649498.0,4063.0,2999.0,,Fat Face
31/01/2023,00:00,641764023.0,1225.6882962279965,1675.0,,Sainsbury
31/01/2023,00:00,228136274.0,2193.80775,1542.5,,Hobby Lobby
31/01/2023,00:00,101531259.0,427.43795,1542.5,,Hobbycraft
31/01/2023,00:00,738958551.0,2767.5497,2273.0,,Lloyds Pharmacy
31/01/2023,00:00,822718326.0,2743.2444473719993,3333.0,,Boots
31/01/2023,00:00,581618317.0,1563.3031981267886,1542.5,,Hobby Lobby
31/01/2023,00:00,647472692.0,4316.9637,4779.0,,University College Hospital
31/01/2023,00:00,166019891.0,2594.3715,2917.0,,LBG
31/01/2023,00:00,195895574.0,2632.398796838208,2021.0,,Head
31/01/2023,00:00,478986718.0,820.7728,2042.0,,CPA
31/01/2023,00:00,627917561.0,2689.65795,2708.0,,CPA
31/01/2023,00:00,995615876.0,1226.0625876771664,1733.0,,Matalan
31/01/2023,00:00,903953091.0,2075.300450515034,1706.0,,Happy Days Home
31/01/2023,00:00,534325901.0,2430.8157054028857,2600.0,,Boots
31/01/2023,00:00,987163717.0,2460.041,2292.0,,CPA
31/01/2023,00:00,996042490.0,3852.482546170775,3750.0,,Lloyds Pharmacy
31/01/2023,00:00,287480331.0,2577.77425,1596.0,,Happy Days Home
31/01/2023,00:00,834581602.0,1691.32335,2042.0,,CPA
31/01/2023,00:00,403383649.0,1878.3116197683344,1680.0,,CeX
31/01/2023,00:00,298007503.0,1497.515005394138,1712.0,,Happy Days Home
31/01/2023,00:00,903468956.0,1836.2679,1683.0,,CeX
31/01/2023,00:00,785749304.0,2520.7215,2870.0,,Pets at Home
31/01/2023,00:00,766941757.0,2719.5232,1675.0,,Stitch By Stitch
31/01/2023,00:00,835736339.0,3577.3844999999997,3124.89,,Jollyes
31/01/2023,00:00,197050303.0,2144.1071176637315,1675.0,,Sainsbury
31/01/2023,00:00,556992209.0,2790.5879,3333.0,,Lloyds Pharmacy
31/01/2023,00:00,613729471.0,2876.7502491584905,3333.0,,Lloyds Pharmacy
31/01/2023,00:00,391688371.0,1425.7555776209615,1542.5,,Hobby Lobby
31/01/2023,00:00,348325817.0,4077.0098094196615,4167.0,,Matalan
31/01/2023,00:00,417850087.0,3860.954860927519,3125.0,,CPA
31/01/2023,00:00,623156843.0,2946.0604,2918.0,,University College Hospital
31/01/2023,00:00,653667523.0,2685.6155061208974,1675.0,,Collector Cave
31/01/2023,00:00,639409800.0,4905.8429,5626.0,,LBG
31/01/2023,00:00,873693307.0,3854.0283302606144,3957.0,,LBG
31/01/2023,00:00,572384506.0,4087.464850000001,1683.0,,Collector Cave
31/01/2023,00:00,165691047.0,1386.2732,1842.5,,Pets at Home
31/01/2023,00:00,416060965.0,2736.514195170163,2294.0,,Vision Express
31/01/2023,00:00,477216513.0,1915.97825,1675.0,,Sainsbury
31/01/2023,00:00,336171116.0,1549.2086,2780.0,,Stitch By Stitch
31/01/2023,00:00,933491926.0,1499.7861,2021.0,,Head
31/01/2023,00:00,520239952.0,3855.998429337472,3125.0,,CPA
31/01/2023,00:00,220183538.0,2964.74385,2970.0,,Hobby Lobby
31/01/2023,00:00,912584712.0,1767.2422788157394,1542.5,,Hobby Lobby
31/01/2023,00:00,572136270.0,1396.2062,1738.92,,Green Park
31/01/2023,00:00,913127700.0,2565.5965020295416,1943.0,,Happy Days Home
31/01/2023,00:00,151278285.0,1476.3671,2000.0,,Matalan
31/01/2023,00:00,776108637.0,2281.925113750621,1694.0,,Happy Days Home
31/01/2023,00:00,179173981.0,2128.95,1825.0,,Matalan
31/01/2023,00:00,510101371.0,3568.36635,2780.0,,Stitch By Stitch
31/01/2023,00:00,352899149.0,1769.67,1584.0,,Happy Days Home
31/01/2023,00:00,555393405.0,1488.1434,1943.0,,Happy Days Home
31/01/2023,00:00,901037631.0,2838.116221400601,1819.0,,Happy Days Home
31/01/2023,00:00,162370388.0,2122.97115,1675.0,,Collector Cave
31/01/2023,00:00,547010927.0,4978.783824742928,4375.0,,University College Hospital
31/01/2023,00:00,856957948.0,1847.7032,2021.0,,Head
31/01/2023,00:00,779620857.0,1449.1814036148244,1675.0,,Sainsbury
31/01/2023,00:00,503575533.0,3224.8687,3750.0,,Remedy plus care
31/01/2023,00:00,551755686.0,2029.39185,1685.0,,CeX
31/01/2023,00:00,235881534.0,2471.1895152143147,2600.0,,Lloyds Pharmacy
31/01/2023,00:00,956717493.0,1693.5879,2500.0,,Vision Express
31/01/2023,00:00,398429109.0,2615.2677,2773.0,,Head
31/01/2023,00:00,492215823.0,1515.2947456807055,1675.0,,Stitch By Stitch
31/01/2023,00:00,365608668.0,1311.1898979759314,1833.0,,LBG
31/01/2023,00:00,564744955.0,1783.824581977539,1675.0,,Sainsbury
31/01/2023,00:00,611143859.0,2934.0724499999997,3126.0,,Remedy plus care
31/01/2023,00:00,199016328.0,3722.04,2800.0,,Matalan
31/01/2023,00:00,106601471.0,2526.944500599715,1675.0,,Hobbycraft
31/01/2023,00:00,121858569.0,3792.3656,3750.0,,Lloyds Pharmacy
31/01/2023,00:00,479456865.0,3540.123698407867,3153.08,,Head
31/01/2023,00:00,657139925.0,3321.9016,3485.0,,Remedy plus care
31/01/2023,00:00,796709231.0,1954.3317778962987,1819.0,,Happy Days Home
31/01/2023,00:00,613427466.0,1966.9988999999996,1675.0,,Hobby Lobby
31/01/2023,00:00,534583529.0,766.8477880547658,1675.0,,Hobbycraft
31/01/2023,00:00,386729293.0,5766.6313,5626.0,,Halifax
31/01/2023,00:00,403902116.0,2978.838,2602.0,,Lloyds Pharmacy
31/01/2023,00:00,639420537.0,1674.8064000000002,1675.0,,Matalan
31/01/2023,00:00,779376323.0,2633.65465,1842.5,,Jollyes
31/01/2023,00:00,486495235.0,3292.353723575874,2870.0,,Jollyes
31/01/2023,00:00,668692488.0,1903.0135,2500.0,,CPA
31/01/2023,00:00,340295966.0,1000.8228,1584.0,,Happy Days Home
31/01/2023,00:00,750094757.0,1338.7803,1680.0,,Gamestation
31/01/2023,00:00,133755851.0,2998.326908939693,3168.0,,Matalan
31/01/2023,00:00,558875206.0,1635.53565,3125.0,,CPA
31/01/2023,00:00,610450243.0,1507.1249,1675.0,,CeX
31/01/2023,00:00,779946617.0,4437.1744,4375.0,,University College Hospital
31/01/2023,00:00,108481285.0,2228.6129710968316,1584.0,,Happy Days Home
31/01/2023,00:00,430910686.0,1820.615,1675.0,,CeX
31/01/2023,00:00,290818242.0,2794.1180391637845,2600.0,,Boots
31/01/2023,00:00,297823329.0,1117.86815,1675.0,,Hobby Lobby
31/01/2023,00:00,679943657.0,3500.5856,2918.0,,University College Hospital
31/01/2023,00:00,618138606.0,2999.96535,2770.0,,Hobbycraft
31/01/2023,00:00,706250160.0,4226.613550282808,3542.0,,Halifax
31/01/2023,00:00,679662108.0,5189.46678492891,4779.0,,Remedy plus care
31/01/2023,00:00,945054126.0,787.4466000000001,1675.0,,Gamestation
31/01/2023,00:00,964702094.0,1304.6853999999998,1542.5,,Hobbycraft
