Date,Timestamp,Account No,Balance,Amount,Third Party Name
01/01/2023,14:27,695607232,2511.6714500000007,10.9,Food & Drink
01/01/2023,14:29,718058208,1863.06,4.0,Food & Drink
01/01/2023,14:30,574548998,457.54,7.5,Food & Drink
01/01/2023,14:31,838415080,643.16,5.0,Food & Drink
01/01/2023,14:32,668329719,1022.55,5.5,Food & Drink
01/01/2023,14:32,198051483,1948.7499000000005,9.5,Food & Drink
01/01/2023,14:34,887156614,1236.14,13.9,Food & Drink
01/01/2023,14:34,850290152,1398.362,6.0,Food & Drink
01/01/2023,14:36,425730826,1517.22,2.8,Food & Drink
01/01/2023,14:37,913801979,1687.16,8.0,Food & Drink
01/01/2023,14:38,299652176,2078.4421,5.9,Food & Drink
01/01/2023,14:40,574548998,451.04,6.5,Food & Drink
01/01/2023,14:40,215311171,3257.060000000001,8.0,Food & Drink
01/01/2023,14:42,469561218,1780.38,2.85,Food & Drink
01/01/2023,14:44,344219145,1091.61,3.5,Food & Drink
01/01/2023,14:44,668175891,1509.74,5.3,Food & Drink
01/01/2023,14:45,737537711,2614.1,5.9,Food & Drink
01/01/2023,14:47,137822385,1861.12,6.0,Food & Drink
01/01/2023,14:49,873693307,670.51,6.5,Food & Drink
01/01/2023,14:50,537487133,1733.04,6.0,Food & Drink
01/01/2023,14:51,604870380,1689.87,5.2,Food & Drink
01/01/2023,14:51,838415080,637.86,5.3,Food & Drink
01/01/2023,14:56,850290152,1393.112,5.25,Food & Drink
01/01/2023,14:59,581655972,6826.870000000001,9.5,Food & Drink
01/01/2023,15:01,668329719,1017.3,5.25,Food & Drink
01/01/2023,15:01,720742759,2115.8551000000007,5.5,Food & Drink
01/01/2023,15:01,448004226,1431.14,5.9,Food & Drink
01/01/2023,15:02,433837402,749.0799999999999,6.0,Food & Drink
01/01/2023,15:03,215311171,3253.560000000001,3.5,Food & Drink
01/01/2023,15:03,660789920,472.676,4.9,Food & Drink
01/01/2023,15:05,797184978,861.14,6.5,Food & Drink
01/01/2023,15:06,695607232,2500.471450000001,11.2,Food & Drink
01/01/2023,15:08,913801979,1681.2599999999998,5.9,Food & Drink
01/01/2023,15:08,284161641,2438.9486297227418,7.0,Food & Drink
01/01/2023,15:09,668175891,1506.24,3.5,Food & Drink
01/01/2023,15:14,215311171,3239.060000000001,14.5,Food & Drink
01/01/2023,15:17,624500124,2475.190000000001,14.9,Food & Drink
01/01/2023,15:19,903468956,567.02,8.0,Food & Drink
01/01/2023,15:20,668329719,1011.8,5.5,Food & Drink
01/01/2023,15:22,668175891,1501.34,4.9,Food & Drink
01/01/2023,15:22,380911501,1980.52,6.5,Food & Drink
01/01/2023,15:23,654329190,2190.5600000000004,3.5,Food & Drink
01/01/2023,15:23,822718326,233.15999999999997,5.9,Food & Drink
01/01/2023,15:24,982286721,1900.14,5.9,Food & Drink
01/01/2023,15:25,540159353,3720.670000000001,5.3,Food & Drink
01/01/2023,15:25,300095518,2102.7,5.3,Food & Drink
01/01/2023,15:26,299652176,2073.4421,5.0,Food & Drink
01/01/2023,15:27,581655972,6817.870000000001,9.0,Food & Drink
01/01/2023,15:27,429235692,683.7389999999999,5.2,Food & Drink
01/01/2023,15:28,857455726,843.90705,12.8,Food & Drink
01/01/2023,15:28,903468956,562.12,4.9,Food & Drink
01/01/2023,15:30,913801979,1676.0599999999995,5.2,Food & Drink
01/01/2023,15:30,131388684,4322.790000000001,14.25,Food & Drink
01/01/2023,15:32,448004226,1425.54,5.6,Food & Drink
01/01/2023,15:34,654329190,2184.9600000000005,5.6,Food & Drink
01/01/2023,15:34,433837402,743.18,5.9,Food & Drink
01/01/2023,15:42,475277431,1591.7978999999998,2.8,Food & Drink
01/01/2023,15:42,581655972,6811.370000000001,6.5,Food & Drink
01/01/2023,15:43,131388684,4308.890000000001,13.9,Food & Drink
01/01/2023,15:46,235310449,792.21,2.8,Food & Drink
01/01/2023,15:47,136770968,730.04,6.0,Food & Drink
01/01/2023,15:47,299652176,2067.4421,6.0,Food & Drink
01/01/2023,15:50,433837402,738.28,4.9,Food & Drink
01/01/2023,15:50,822718326,227.85999999999996,5.3,Food & Drink
01/01/2023,15:51,448004226,1420.24,5.3,Food & Drink
01/01/2023,15:52,300095518,2093.7,9.0,Food & Drink
01/01/2023,15:56,344522228,1527.24,11.8,Food & Drink
01/01/2023,15:57,903468956,558.62,3.5,Food & Drink
01/01/2023,15:59,822718326,221.85999999999996,6.0,Food & Drink
01/01/2023,16:00,695607232,2480.271450000001,20.2,Food & Drink
01/01/2023,16:02,300095518,2088.7,5.0,Food & Drink
01/01/2023,16:04,311467864,647.1699999999998,5.5,Food & Drink
01/01/2023,16:05,191992682,1728.28,8.75,Food & Drink
01/01/2023,16:06,654329190,2179.6600000000003,5.3,Food & Drink
01/01/2023,16:09,581655972,6805.370000000001,6.0,Food & Drink
01/01/2023,16:11,822718326,215.85999999999996,6.0,Food & Drink
01/01/2023,16:15,300095518,2083.1,5.6,Food & Drink
01/01/2023,16:18,630691258,1211.58,25.0,Food & Drink
01/01/2023,16:18,903468956,551.12,7.5,Food & Drink
01/01/2023,16:21,448004226,1414.24,6.0,Food & Drink
01/01/2023,16:21,433837402,728.78,9.5,Food & Drink
01/01/2023,16:29,654329190,2174.76,4.9,Food & Drink
01/01/2023,16:33,581655972,6790.870000000001,14.5,Food & Drink
01/01/2023,16:38,822718326,210.55999999999997,5.3,Food & Drink
01/01/2023,16:42,903468956,543.62,7.5,Food & Drink
01/01/2023,16:46,300095518,2068.6,14.5,Food & Drink
01/01/2023,16:46,433837402,723.48,5.3,Food & Drink
01/01/2023,16:47,448004226,1408.24,6.0,Food & Drink
01/01/2023,16:56,654329190,2168.86,5.9,Food & Drink
01/01/2023,16:57,291580432,2240.9900000000007,4.9,Food & Drink
01/01/2023,17:01,838415080,630.36,7.5,Food & Drink
01/01/2023,17:08,903468956,528.82,5.3,Food & Drink
01/01/2023,17:08,654329190,2163.56,5.3,Food & Drink
01/01/2023,17:09,291580432,2235.390000000001,5.6,Food & Drink
01/01/2023,17:11,630468201,1346.45,7.6,Food & Drink
01/01/2023,17:17,838415080,625.46,4.9,Food & Drink
01/01/2023,17:26,409370545,1632.14,5.9,Food & Drink
01/01/2023,17:27,519935524,3251.01,6.0,Food & Drink
01/01/2023,17:27,654329190,2158.56,5.0,Food & Drink
01/01/2023,17:27,170637730,2509.0300000000007,6.0,Food & Drink
01/01/2023,17:29,316793091,1004.03,8.0,Food & Drink
01/01/2023,17:31,310375875,2203.2731000000003,5.9,Food & Drink
01/01/2023,17:32,442079728,2370.5400000000004,14.5,Food & Drink
01/01/2023,17:38,170637730,2501.5300000000007,7.5,Food & Drink
01/01/2023,17:46,310375875,2195.7731000000003,7.5,Food & Drink
01/01/2023,17:49,943329213,1319.6533,10.4,Food & Drink
01/01/2023,17:51,559995067,332.81,7.0,Food & Drink
01/01/2023,17:55,711045550,1209.3238499999998,14.5,Food & Drink
01/01/2023,17:57,189335192,1842.29,5.3,Food & Drink
01/01/2023,17:58,519935524,3243.01,8.0,Food & Drink
01/01/2023,18:03,442079728,2364.9400000000005,5.6,Food & Drink
01/01/2023,18:04,170637730,2495.630000000001,5.9,Food & Drink
01/01/2023,18:10,559995067,327.51,5.3,Food & Drink
01/01/2023,18:16,310375875,2190.8731,4.9,Food & Drink
01/01/2023,18:18,189335192,1836.79,5.5,Food & Drink
01/01/2023,18:26,519935524,3238.11,4.9,Food & Drink
01/01/2023,18:31,308068836,3359.4829000000004,13.5,Food & Drink
01/01/2023,18:33,570575024,-249.17,29.2,Food & Drink
01/01/2023,18:34,442079728,2361.4400000000005,3.5,Food & Drink
01/01/2023,18:52,308068836,3350.6829,8.8,Food & Drink
01/01/2023,18:56,105375973,433.5451000000001,12.9,Food & Drink
01/01/2023,18:57,380228542,1510.6315999999997,4.9,Food & Drink
01/01/2023,19:00,721393911,1391.13,5.9,Food & Drink
01/01/2023,19:20,345582855,2873.9100000000003,5.6,Food & Drink
01/01/2023,19:21,817294757,58.53,6.5,Food & Drink
01/01/2023,19:45,308068836,3344.6829,6.0,Food & Drink
01/01/2023,19:50,709935470,1606.02,6.0,Food & Drink
01/01/2023,19:54,308068836,3338.6829,6.0,Food & Drink
01/01/2023,19:59,709935470,1598.02,8.0,Food & Drink
01/01/2023,20:17,308897841,-150.95999999999998,6.0,Food & Drink
01/01/2023,20:19,844835978,3113.2200000000003,5.9,Food & Drink
01/01/2023,20:24,744968736,1658.0041,5.9,Food & Drink
01/01/2023,20:26,308897841,-156.15999999999997,5.2,Food & Drink
01/01/2023,20:28,844835978,3107.32,5.9,Food & Drink
01/01/2023,20:39,744968736,1652.0041,6.0,Food & Drink
01/01/2023,20:47,713910252,2268.140000000001,4.9,Food & Drink
01/01/2023,20:48,987656636,700.2177499999999,8.0,Food & Drink
01/01/2023,20:52,546760202,693.9586499999999,7.5,Food & Drink
01/01/2023,21:07,799286313,-241.48,14.5,Food & Drink
01/01/2023,21:09,713910252,2262.8400000000006,5.3,Food & Drink
01/01/2023,21:09,106601471,1458.02,7.0,Food & Drink
01/01/2023,21:11,987656636,694.91775,5.3,Food & Drink
01/01/2023,21:14,546760202,688.3586499999999,5.6,Food & Drink
01/01/2023,21:17,284905540,3451.130000000001,4.9,Food & Drink
01/01/2023,21:21,254853117,3586.985800000001,5.0,Food & Drink
01/01/2023,21:25,555804115,-227.8054,11.8,Food & Drink
01/01/2023,21:29,799286313,-255.98,14.5,Food & Drink
01/01/2023,21:33,285873880,3555.040000000001,7.5,Food & Drink
01/01/2023,21:34,106601471,1452.72,5.3,Food & Drink
01/01/2023,21:35,713910252,2257.2400000000007,5.6,Food & Drink
01/01/2023,21:36,555804115,-241.3054,13.5,Food & Drink
01/01/2023,21:38,919185264,163.74999999999994,5.3,Food & Drink
01/01/2023,21:41,546760202,683.1586499999999,5.2,Food & Drink
01/01/2023,21:41,987656636,688.91775,6.0,Food & Drink
01/01/2023,21:43,712474734,1804.02,11.0,Food & Drink
01/01/2023,21:53,782013626,3163.9696500000005,9.5,Food & Drink
01/01/2023,21:56,285873880,3548.040000000001,7.0,Food & Drink
01/01/2023,21:56,964702094,373.12,5.9,Food & Drink
01/01/2023,22:01,892354433,2533.2300000000005,12.8,Food & Drink
01/01/2023,22:02,555804115,-252.70540000000005,11.4,Food & Drink
01/01/2023,22:03,712474734,1793.02,11.0,Food & Drink
01/01/2023,22:03,564744955,802.52,11.5,Food & Drink
01/01/2023,22:04,919185264,149.24999999999994,14.5,Food & Drink
01/01/2023,22:16,995615876,214.53999999999996,9.5,Food & Drink
01/01/2023,22:18,892354433,2518.4800000000005,14.75,Food & Drink
01/01/2023,22:18,285873880,3542.140000000001,5.9,Food & Drink
01/01/2023,22:19,564744955,792.3199999999999,10.2,Food & Drink
01/01/2023,22:19,712474734,1771.52,21.5,Food & Drink
01/01/2023,22:21,280990953,1360.17285,5.9,Food & Drink
01/01/2023,22:24,285873880,3535.140000000001,7.0,Food & Drink
01/01/2023,22:26,308068836,3318.8829,19.8,Food & Drink
01/01/2023,22:27,919185264,142.74999999999994,6.5,Food & Drink
01/01/2023,22:30,555804115,-262.85540000000003,10.15,Food & Drink
01/01/2023,22:31,165098840,2082.5300000000007,10.5,Food & Drink
01/01/2023,22:33,564744955,781.52,10.8,Food & Drink
01/01/2023,22:36,919185264,128.24999999999994,14.5,Food & Drink
01/01/2023,22:36,285873880,3520.640000000001,14.5,Food & Drink
01/01/2023,22:41,829914501,2369.53675,13.0,Food & Drink
01/01/2023,22:46,995615876,207.53999999999996,7.0,Food & Drink
01/01/2023,22:49,706250160,760.8000000000001,5.3,Food & Drink
01/01/2023,22:52,919185264,123.34999999999994,4.9,Food & Drink
01/01/2023,22:54,294474095,1277.56,6.5,Food & Drink
01/01/2023,22:54,280990953,1354.2728499999998,5.9,Food & Drink
01/01/2023,23:01,308068836,3303.3829,15.5,Food & Drink
01/01/2023,23:08,995615876,198.03999999999996,9.5,Food & Drink
01/01/2023,23:17,280990953,1345.2728499999998,9.0,Food & Drink
02/01/2023,05:26,758885184,2072.0800000000004,26.94,Food & Drink
02/01/2023,07:11,532478725,3733.920000000001,6.15,Food & Drink
02/01/2023,07:12,517934629,1441.33,5.7,Food & Drink
02/01/2023,07:16,116598243,3674.11,6.9,Food & Drink
02/01/2023,07:27,158414827,187.55999999999997,5.5,Food & Drink
02/01/2023,07:29,487051121,1469.85,3.2,Food & Drink
02/01/2023,07:32,574548998,447.54,3.5,Food & Drink
02/01/2023,07:56,146909202,3497.3700000000003,5.65,Food & Drink
02/01/2023,07:59,198630866,862.03,4.0,Food & Drink
02/01/2023,07:59,593191200,1486.82,3.2,Food & Drink
02/01/2023,07:59,345582855,2867.11,6.8,Food & Drink
02/01/2023,08:01,494156462,962.3888,3.2,Food & Drink
02/01/2023,08:01,454129843,3365.860000000001,3.2,Food & Drink
02/01/2023,08:02,919185264,120.54999999999994,2.8,Food & Drink
02/01/2023,08:03,280098744,1939.36645,7.2,Food & Drink
02/01/2023,08:03,117273481,-122.4265,5.6,Food & Drink
02/01/2023,08:03,604288474,2934.780000000002,3.6,Food & Drink
02/01/2023,08:03,666952234,1876.8,3.2,Food & Drink
02/01/2023,08:05,395284483,788.836801199263,5.35,Food & Drink
02/01/2023,08:07,776431321,2643.2000000000007,2.85,Food & Drink
02/01/2023,08:08,380228542,1502.8315999999998,7.8,Food & Drink
02/01/2023,08:11,336557504,2035.9278000000004,7.8,Food & Drink
02/01/2023,08:19,930271460,1859.23,7.8,Food & Drink
02/01/2023,08:20,248658670,1613.73,3.3,Food & Drink
02/01/2023,08:24,347110339,1814.2,2.85,Food & Drink
02/01/2023,08:26,885259672,2117.4700000000003,6.05,Food & Drink
02/01/2023,09:00,387957305,1575.16945,5.35,Food & Drink
02/01/2023,09:01,290818242,570.66,6.4,Food & Drink
02/01/2023,09:02,506618547,638.17,7.9,Food & Drink
02/01/2023,09:03,581655972,6783.720000000001,7.15,Food & Drink
02/01/2023,09:03,540159353,3715.170000000001,5.5,Food & Drink
02/01/2023,09:04,683319988,421.0652999999999,6.1,Food & Drink
02/01/2023,09:05,214339619,2012.3715000000009,6.6,Food & Drink
02/01/2023,09:06,204855464,1566.13,6.5,Food & Drink
02/01/2023,09:12,117273481,-128.1265,5.7,Food & Drink
02/01/2023,09:13,999752672,1206.44,5.6,Food & Drink
02/01/2023,09:13,618138606,646.4,5.65,Food & Drink
02/01/2023,09:18,851649498,3214.4908000000005,5.8,Food & Drink
02/01/2023,09:20,624563756,-6.8200000000000305,7.9,Food & Drink
02/01/2023,09:57,915666111,866.8921499999999,3.2,Food & Drink
02/01/2023,10:00,479456865,1132.21255,3.2,Food & Drink
02/01/2023,10:15,246753533,1031.0435,5.2,Food & Drink
02/01/2023,12:23,799861885,1690.6793,27.97,Food & Drink
02/01/2023,12:30,355940285,2173.3091500000005,40.75,Food & Drink
02/01/2023,13:05,910730524,2751.482500000001,6.15,Food & Drink
02/01/2023,13:09,494156986,374.3894,5.4,Food & Drink
02/01/2023,13:18,722971557,2640.790000000001,5.25,Food & Drink
02/01/2023,13:20,867679563,2098.2300000000005,7.8,Food & Drink
02/01/2023,13:21,357651163,1343.77,6.8,Food & Drink
02/01/2023,13:22,688712152,2512.000000000001,6.05,Food & Drink
02/01/2023,13:42,817294757,-43.73375,8.0,Food & Drink
02/01/2023,13:44,916225911,1012.9331499999998,5.2,Food & Drink
02/01/2023,13:52,663479159,2005.6767500000003,6.0,Food & Drink
02/01/2023,13:54,969804197,807.6299999999999,6.5,Food & Drink
02/01/2023,14:11,663479159,1999.6767500000003,6.0,Food & Drink
02/01/2023,14:14,969804197,802.4299999999998,5.2,Food & Drink
02/01/2023,14:20,663479159,1993.77675,5.9,Food & Drink
02/01/2023,14:26,969804197,794.9299999999998,7.5,Food & Drink
02/01/2023,14:31,663479159,1988.1767500000003,5.6,Food & Drink
02/01/2023,14:39,969804197,789.0299999999999,5.9,Food & Drink
02/01/2023,14:52,835829467,114.82144999999996,6.7,Food & Drink
02/01/2023,15:02,663479159,1982.9267500000003,5.25,Food & Drink
02/01/2023,15:04,857455726,829.40705,14.5,Food & Drink
02/01/2023,15:10,969804197,781.0299999999999,8.0,Food & Drink
02/01/2023,15:16,929044080,1185.06,6.0,Food & Drink
02/01/2023,15:17,709935470,1515.58,7.5,Food & Drink
02/01/2023,15:24,663479159,1975.4267500000003,7.5,Food & Drink
02/01/2023,15:34,929044080,1179.56,5.5,Food & Drink
02/01/2023,15:34,969804197,772.0299999999999,9.0,Food & Drink
02/01/2023,15:36,709935470,1510.08,5.5,Food & Drink
02/01/2023,16:05,993039226,363.07044999999994,9.0,Food & Drink
02/01/2023,16:08,155867488,697.0647499999999,14.5,Food & Drink
02/01/2023,16:08,872874909,1539.11,5.9,Food & Drink
02/01/2023,16:12,366550080,5014.52,14.5,Food & Drink
02/01/2023,16:15,872874909,1532.61,6.5,Food & Drink
02/01/2023,16:16,844206657,1431.09635,6.5,Food & Drink
02/01/2023,16:19,366550080,5009.27,5.25,Food & Drink
02/01/2023,16:28,872874909,1529.11,3.5,Food & Drink
02/01/2023,16:33,366550080,5000.27,9.0,Food & Drink
02/01/2023,16:44,844206657,1424.59635,6.5,Food & Drink
02/01/2023,16:50,280990953,1307.2728499999998,6.05,Food & Drink
02/01/2023,16:55,872874909,1525.61,3.5,Food & Drink
02/01/2023,17:03,366550080,4994.370000000001,5.9,Food & Drink
02/01/2023,17:20,872874909,1516.11,9.5,Food & Drink
02/01/2023,17:29,366550080,4986.370000000001,8.0,Food & Drink
02/01/2023,17:53,392270893,2548.7198000000008,3.6,Food & Drink
02/01/2023,17:57,335698481,1188.9044,3.5,Food & Drink
02/01/2023,17:58,298000165,5388.560000000001,6.5,Food & Drink
02/01/2023,18:16,534097839,-252.14000000000004,41.18,Food & Drink
02/01/2023,18:18,298000165,5383.3600000000015,5.2,Food & Drink
02/01/2023,18:23,296972867,578.62,18.39,Food & Drink
02/01/2023,18:35,344219145,1073.61,18.0,Food & Drink
02/01/2023,18:48,979135922,3272.410242845717,5.9,Food & Drink
02/01/2023,18:50,627723633,1617.52425,6.0,Food & Drink
02/01/2023,18:52,124102251,2561.027300000001,5.3,Food & Drink
02/01/2023,18:56,655450953,1788.35775,5.9,Food & Drink
02/01/2023,18:57,525524239,1383.54,9.5,Food & Drink
02/01/2023,18:58,344219145,1058.61,15.0,Food & Drink
02/01/2023,19:00,979135922,3263.410242845717,9.0,Food & Drink
02/01/2023,19:01,610450243,334.03999999999996,7.0,Food & Drink
02/01/2023,19:05,627723633,1611.6242499999998,5.9,Food & Drink
02/01/2023,19:09,979135922,3258.510242845717,4.9,Food & Drink
02/01/2023,19:16,627723633,1606.3742499999998,5.25,Food & Drink
02/01/2023,19:24,979135922,3253.260242845717,5.25,Food & Drink
02/01/2023,19:24,525524239,1378.64,4.9,Food & Drink
02/01/2023,19:26,344219145,1047.81,10.8,Food & Drink
02/01/2023,19:31,627723633,1598.8742499999998,7.5,Food & Drink
02/01/2023,19:31,610450243,329.14,4.9,Food & Drink
02/01/2023,19:35,857455726,823.90705,5.5,Food & Drink
02/01/2023,19:39,299652176,2063.9421,3.5,Food & Drink
02/01/2023,19:42,300095518,2001.12,7.5,Food & Drink
02/01/2023,19:45,957821152,1876.3569000000005,5.2,Food & Drink
02/01/2023,19:48,300095518,1995.92,5.2,Food & Drink
02/01/2023,19:51,957821152,1871.4569000000004,4.9,Food & Drink
02/01/2023,19:55,300095518,1986.42,9.5,Food & Drink
02/01/2023,19:55,525524239,1369.14,9.5,Food & Drink
02/01/2023,19:56,344219145,1036.91,10.9,Food & Drink
02/01/2023,19:58,957821152,1864.9569000000004,6.5,Food & Drink
02/01/2023,19:59,229502829,1488.08,9.0,Food & Drink
02/01/2023,20:01,413557825,518.9005999999999,9.5,Food & Drink
02/01/2023,20:04,857455726,818.6070500000001,5.3,Food & Drink
02/01/2023,20:05,610450243,319.64,9.5,Food & Drink
02/01/2023,20:06,380911501,1939.05,14.5,Food & Drink
02/01/2023,20:07,229502829,1478.58,9.5,Food & Drink
02/01/2023,20:09,299652176,2058.0420999999997,5.9,Food & Drink
02/01/2023,20:10,409370545,1466.5476467170188,8.0,Food & Drink
02/01/2023,20:12,316793091,998.03,6.0,Food & Drink
02/01/2023,20:13,344219145,1024.11,12.8,Food & Drink
02/01/2023,20:20,786879739,1733.5411,5.3,Food & Drink
02/01/2023,20:21,392270893,2543.8198000000007,4.9,Food & Drink
02/01/2023,20:29,385685918,121.68679999999998,4.9,Food & Drink
02/01/2023,20:31,736340277,2469.550000000001,14.5,Food & Drink
02/01/2023,20:32,280268430,1198.0158499999998,5.9,Food & Drink
02/01/2023,20:32,909669130,1874.8,5.3,Food & Drink
02/01/2023,20:34,979135922,3247.960242845717,5.3,Food & Drink
02/01/2023,20:43,786879739,1728.2411,5.3,Food & Drink
02/01/2023,20:45,933745726,1738.1509,8.0,Food & Drink
02/01/2023,20:47,392270893,2537.8198000000007,6.0,Food & Drink
02/01/2023,20:48,773633520,2352.726350000001,5.9,Food & Drink
02/01/2023,20:51,385685918,115.78679999999996,5.9,Food & Drink
02/01/2023,20:53,909669130,1868.8,6.0,Food & Drink
02/01/2023,21:05,662610817,1256.0318,9.5,Food & Drink
02/01/2023,21:08,887156614,1222.7399999999998,13.4,Food & Drink
02/01/2023,21:11,786879739,1722.3411,5.9,Food & Drink
02/01/2023,21:18,392270893,2529.8198000000007,8.0,Food & Drink
02/01/2023,21:35,255814263,2158.4486500000003,6.5,Food & Drink
02/01/2023,21:35,662610817,1247.0318,9.0,Food & Drink
02/01/2023,21:38,887156614,1211.0399999999995,11.7,Food & Drink
02/01/2023,21:39,117308635,1633.7751999999998,5.5,Food & Drink
02/01/2023,21:42,786879739,1715.3411,7.0,Food & Drink
02/01/2023,21:49,392270893,2524.5198000000005,5.3,Food & Drink
02/01/2023,21:58,255814263,2150.9486500000003,7.5,Food & Drink
02/01/2023,22:00,427909748,3453.920000000001,5.2,Food & Drink
02/01/2023,22:01,683078800,650.24385,7.5,Food & Drink
02/01/2023,22:04,627622066,3009.5172000000007,6.0,Food & Drink
02/01/2023,22:06,117308635,1627.2751999999998,6.5,Food & Drink
02/01/2023,22:06,179173981,603.8599999999999,5.2,Food & Drink
02/01/2023,22:06,336557504,2032.4278000000004,3.5,Food & Drink
02/01/2023,22:08,932820758,1401.3019332244442,4.9,Food & Drink
02/01/2023,22:46,821971408,2244.150000000001,5.9,Food & Drink
02/01/2023,22:52,133755851,272.78389999999996,4.9,Food & Drink
02/01/2023,23:09,821971408,2238.150000000001,6.0,Food & Drink
02/01/2023,23:19,133755851,263.28389999999996,9.5,Food & Drink
03/01/2023,07:32,673025413,823.55,3.5,Food & Drink
03/01/2023,07:36,196289502,903.44,3.6,Food & Drink
03/01/2023,07:42,473820682,1119.7,7.3,Food & Drink
03/01/2023,07:47,376271050,1763.61,4.0,Food & Drink
03/01/2023,07:50,192202372,2406.0140000000006,3.5,Food & Drink
03/01/2023,07:54,345582855,2855.76,5.35,Food & Drink
03/01/2023,08:09,261894284,66.58639999999997,4.0,Food & Drink
03/01/2023,08:11,336557504,2025.5278000000003,6.9,Food & Drink
03/01/2023,08:14,909676212,2686.280000000001,2.8,Food & Drink
03/01/2023,08:14,885259672,2111.7700000000004,5.7,Food & Drink
03/01/2023,08:17,408057540,4067.210000000001,7.5,Food & Drink
03/01/2023,08:28,930271460,1853.23,6.0,Food & Drink
03/01/2023,09:00,214339619,2007.021500000001,5.35,Food & Drink
03/01/2023,09:00,169006407,3247.9053000000004,5.8,Food & Drink
03/01/2023,09:00,335698481,1183.5544,5.35,Food & Drink
03/01/2023,09:01,618138606,640.6999999999999,5.7,Food & Drink
03/01/2023,09:02,973086490,2960.2400000000007,2.8,Food & Drink
03/01/2023,09:02,506618547,631.37,6.8,Food & Drink
03/01/2023,09:06,445240363,1466.57,5.5,Food & Drink
03/01/2023,09:07,138609932,502.4471032945849,5.0,Food & Drink
03/01/2023,09:10,690941877,1381.7091582594956,5.0,Food & Drink
03/01/2023,09:13,387957305,1569.8194500000002,5.35,Food & Drink
03/01/2023,09:14,290818242,533.242,4.7,Food & Drink
03/01/2023,09:15,581655972,6684.4188,5.35,Food & Drink
03/01/2023,09:18,417850087,1702.79325,5.3,Food & Drink
03/01/2023,09:19,851649498,3206.8908000000006,7.6,Food & Drink
03/01/2023,09:20,720221651,850.2428,6.05,Food & Drink
03/01/2023,09:20,441274121,787.93,6.1,Food & Drink
03/01/2023,09:21,117273481,-133.9265,5.8,Food & Drink
