Date,Timestamp,Account No,Balance,Amount,Third Party Name
01/01/2023,00:00,224112146,1212.02,18.99,Daily
01/01/2023,00:00,506618547,778.03,18.99,Daily
01/01/2023,00:00,506618547,678.03,100.0,Daily
01/01/2023,00:00,762859681,1187.02,18.99,Daily
01/01/2023,00:00,403765849,1050.06,18.99,Daily
01/01/2023,00:00,119993184,1746.01,18.99,Daily
01/01/2023,00:00,384497904,1616.01,100.0,Daily
01/01/2023,00:00,478986718,-718.98,18.99,Daily
01/01/2023,00:00,478986718,-818.98,100.0,Daily
01/01/2023,00:00,298000165,5495.060000000001,18.99,Daily
01/01/2023,00:00,298000165,5395.060000000001,100.0,Daily
01/01/2023,00:00,248625662,1730.01,18.99,Daily
01/01/2023,00:00,990461108,1874.03,18.99,Daily
01/01/2023,00:00,712474734,1815.02,18.99,Daily
01/01/2023,00:00,975200042,1873.05,18.99,Daily
01/01/2023,00:00,241459011,1571.16,100.0,Daily
01/01/2023,00:00,403902116,965.02,18.99,Daily
01/01/2023,00:00,433837402,815.03,18.99,Daily
01/01/2023,00:00,569687509,975.04,18.99,Daily
01/01/2023,00:00,604288474,2999.330000000001,18.99,Daily
01/01/2023,00:00,656781737,32.010000000000005,18.99,Daily
01/01/2023,00:00,587225252,751.01,18.99,Daily
01/01/2023,00:00,425964226,-113.99,18.99,Daily
01/01/2023,00:00,425964226,-229.98,100.0,Daily
01/01/2023,00:00,551755686,624.03,18.99,Daily
01/01/2023,00:00,200080192,3125.0,100.0,Daily
01/01/2023,00:00,200080192,3082.0300000000007,18.99,Daily
01/01/2023,00:00,519649533,861.03,18.99,Daily
01/01/2023,00:00,874506295,980.01,18.99,Daily
01/01/2023,00:00,874506295,824.06,100.0,Daily
01/01/2023,00:00,183888402,4085.02,18.99,Daily
01/01/2023,00:00,680773155,1960.0,100.0,Daily
01/01/2023,00:00,680773155,1917.03,18.99,Daily
01/01/2023,00:00,918772878,1243.0,100.0,Daily
01/01/2023,00:00,918772878,1224.01,18.99,Daily
01/01/2023,00:00,391559884,711.01,18.99,Daily
01/01/2023,00:00,386729293,197.01,100.0,Daily
01/01/2023,00:00,285428103,3093.1200000000003,100.0,Daily
01/01/2023,00:00,285428103,3074.130000000001,18.99,Daily
01/01/2023,00:00,727417797,516.06,18.99,Daily
01/01/2023,00:00,127809299,1484.05,18.99,Daily
01/01/2023,00:00,876890798,134.01,18.99,Daily
01/01/2023,00:00,876890798,-14.939999999999984,100.0,Daily
01/01/2023,00:00,706361191,653.02,18.99,Daily
01/01/2023,00:00,574548998,470.03,18.99,Daily
01/01/2023,00:00,446720287,762.01,18.99,Daily
01/01/2023,00:00,684284526,814.05,18.99,Daily
01/01/2023,00:00,684284526,714.05,100.0,Daily
01/01/2023,00:00,820686957,1337.01,18.99,Daily
01/01/2023,00:00,744398361,2180.0300000000007,18.99,Daily
01/01/2023,00:00,145387690,2322.0200000000004,100.0,Daily
01/01/2023,00:00,221868392,1176.02,18.99,Daily
01/01/2023,00:00,414805878,4259.780000000001,18.99,Daily
01/01/2023,00:00,272538745,847.02,18.99,Daily
01/01/2023,00:00,272538745,727.03,100.0,Daily
01/01/2023,00:00,874431242,177.03999999999996,18.99,Daily
01/01/2023,00:00,392790315,1810.01,18.99,Daily
01/01/2023,00:00,392790315,1639.07,100.0,Daily
01/01/2023,00:00,776431321,2666.0200000000004,18.99,Daily
01/01/2023,00:00,520239952,1470.03,18.99,Daily
01/01/2023,00:00,385685918,237.02999999999997,18.99,Daily
01/01/2023,00:00,795847804,709.05,18.99,Daily
01/01/2023,00:00,624563756,174.01,18.99,Daily
01/01/2023,00:00,624563756,23.04999999999997,100.0,Daily
01/01/2023,00:00,494156462,997.03,18.99,Daily
01/01/2023,00:00,722971557,2646.040000000001,18.99,Daily
01/01/2023,00:00,183546640,1086.51,18.99,Daily
01/01/2023,00:00,143606916,2384.01,18.99,Daily
01/01/2023,00:00,552980092,951.03,18.99,Daily
01/01/2023,00:00,197050303,1894.03,18.99,Daily
01/01/2023,00:00,462962606,-422.98,18.99,Daily
01/01/2023,00:00,462962606,-522.98,100.0,Daily
01/01/2023,00:00,679943657,1543.02,18.99,Daily
01/01/2023,00:00,705848712,4999.830000000001,18.99,Daily
01/01/2023,00:00,705848712,4899.830000000001,100.0,Daily
01/01/2023,00:00,565175333,995.01,18.99,Daily
01/01/2023,00:00,168414279,1410.01,18.99,Daily
01/01/2023,00:00,435313070,1336.0,100.0,Daily
01/01/2023,00:00,426466211,1041.12,18.99,Daily
01/01/2023,00:00,426466211,925.13,100.0,Daily
01/01/2023,00:00,688328251,705.01,18.99,Daily
01/01/2023,00:00,688328251,597.02,100.0,Daily
01/01/2023,00:00,202320275,621.05,18.99,Daily
01/01/2023,00:00,848118081,1788.03,18.99,Daily
01/01/2023,00:00,848118081,1653.05,100.0,Daily
01/01/2023,00:00,856957948,700.02,18.99,Daily
01/01/2023,00:00,853907490,638.0,100.0,Daily
01/01/2023,00:00,913801979,1851.02,18.99,Daily
01/01/2023,00:00,913801979,1731.03,100.0,Daily
01/01/2023,00:00,108481285,1341.03,18.99,Daily
01/01/2023,00:00,224215364,1705.03,18.99,Daily
01/01/2023,00:00,534204159,819.01,18.99,Daily
01/01/2023,00:00,535273662,1098.01,18.99,Daily
01/01/2023,00:00,598793068,511.04,18.99,Daily
01/01/2023,00:00,126929801,1785.04,100.0,Daily
01/01/2023,00:00,126929801,1766.05,18.99,Daily
01/01/2023,00:00,971129830,1044.03,18.99,Daily
01/01/2023,00:00,660874296,2016.02,18.99,Daily
01/01/2023,00:00,280098744,2005.0,100.0,Daily
01/01/2023,00:00,138351025,-119.96999999999998,18.99,Daily
01/01/2023,00:00,248142083,1340.04,18.99,Daily
01/01/2023,00:00,783650950,2570.0300000000007,18.99,Daily
01/01/2023,00:00,850290152,1676.01,18.99,Daily
01/01/2023,00:00,850290152,1524.05,100.0,Daily
01/01/2023,00:00,868377987,2118.01,18.99,Daily
01/01/2023,00:00,828750680,2515.0300000000007,18.99,Daily
01/01/2023,00:00,828750680,2415.0300000000007,100.0,Daily
01/01/2023,00:00,482513594,353.02,18.99,Daily
01/01/2023,00:00,191161970,1453.01,18.99,Daily
01/01/2023,00:00,824916823,1033.02,18.99,Daily
01/01/2023,00:00,738958551,1111.04,18.99,Daily
01/01/2023,00:00,738958551,1011.04,100.0,Daily
01/01/2023,00:00,598586358,608.01,18.99,Daily
01/01/2023,00:00,878989510,3075.0200000000004,18.99,Daily
01/01/2023,00:00,480198977,1042.03,18.99,Daily
01/01/2023,00:00,856147482,1288.05,18.99,Daily
01/01/2023,00:00,354894456,939.02,18.99,Daily
01/01/2023,00:00,104832000,1408.01,100.0,Daily
01/01/2023,00:00,259015404,3999.0300000000007,18.99,Daily
01/01/2023,00:00,340680761,473.03,18.99,Daily
01/01/2023,00:00,519644021,3143.330000000001,18.99,Daily
01/01/2023,00:00,519644021,3043.330000000001,100.0,Daily
01/01/2023,00:00,551196328,132.01,18.99,Daily
01/01/2023,00:00,933491926,-50.959999999999994,18.99,Daily
01/01/2023,00:00,933491926,-150.95999999999998,100.0,Daily
01/01/2023,00:00,496674181,879.02,18.99,Daily
01/01/2023,00:00,151916463,1752.01,18.99,Daily
01/01/2023,00:00,626989363,2342.11,18.99,Daily
01/01/2023,00:00,779620857,393.03,18.99,Daily
01/01/2023,00:00,111137699,1882.02,18.99,Daily
01/01/2023,00:00,165098840,2193.0300000000007,18.99,Daily
01/01/2023,00:00,165098840,2093.0300000000007,100.0,Daily
01/01/2023,00:00,630468201,1413.01,18.99,Daily
01/01/2023,00:00,455052690,1252.05,18.99,Daily
01/01/2023,00:00,971010829,1233.01,18.99,Daily
01/01/2023,00:00,657528784,2056.0300000000007,18.99,Daily
01/01/2023,00:00,546760202,884.01,18.99,Daily
01/01/2023,00:00,304455868,1863.01,18.99,Daily
01/01/2023,00:00,184430449,782.03,18.99,Daily
01/01/2023,00:00,866941383,253.02,18.99,Daily
01/01/2023,00:00,975345315,327.01,18.99,Daily
01/01/2023,00:00,757115616,1859.01,18.99,Daily
01/01/2023,00:00,929044080,1223.02,18.99,Daily
01/01/2023,00:00,596171893,1707.01,18.99,Daily
01/01/2023,00:00,799861885,1873.02,18.99,Daily
01/01/2023,00:00,366477356,665.03,18.99,Daily
01/01/2023,00:00,310740977,1719.03,100.0,Daily
01/01/2023,00:00,607629901,-238.96,100.0,Daily
01/01/2023,00:00,282046994,1487.04,18.99,Daily
01/01/2023,00:00,282046994,1387.04,100.0,Daily
01/01/2023,00:00,240643705,30.040000000000003,18.99,Daily
01/01/2023,00:00,240643705,-69.96,100.0,Daily
01/01/2023,00:00,895750759,658.06,18.99,Daily
01/01/2023,00:00,920031185,1025.01,18.99,Daily
01/01/2023,00:00,724537117,397.02,18.99,Daily
01/01/2023,00:00,346874167,1361.01,18.99,Daily
01/01/2023,00:00,337771621,1212.02,18.99,Daily
01/01/2023,00:00,337771621,1088.04,100.0,Daily
01/01/2023,00:00,886837068,600.01,18.99,Daily
01/01/2023,00:00,886837068,476.03,100.0,Daily
01/01/2023,00:00,627723633,1732.01,100.0,Daily
01/01/2023,00:00,461029994,639.03,18.99,Daily
01/01/2023,00:00,121858569,822.0,100.0,Daily
01/01/2023,00:00,248658670,1617.03,18.99,Daily
01/01/2023,00:00,554771381,561.01,18.99,Daily
01/01/2023,00:00,973086490,3063.040000000001,18.99,Daily
01/01/2023,00:00,973086490,2963.040000000001,100.0,Daily
01/01/2023,00:00,854895960,789.02,18.99,Daily
01/01/2023,00:00,287480331,1499.02,18.99,Daily
01/01/2023,00:00,585596026,1803.03,18.99,Daily
01/01/2023,00:00,978951113,1913.05,18.99,Daily
01/01/2023,00:00,846550094,229.02999999999997,18.99,Daily
01/01/2023,00:00,899983008,752.03,18.99,Daily
01/01/2023,00:00,899983008,632.04,100.0,Daily
01/01/2023,00:00,767447966,2410.0300000000007,18.99,Daily
01/01/2023,00:00,767447966,2310.0300000000007,100.0,Daily
01/01/2023,00:00,817294757,76.01,18.99,Daily
01/01/2023,00:00,254018059,565.01,18.99,Daily
01/01/2023,00:00,162162212,1213.03,18.99,Daily
01/01/2023,00:00,903953091,1626.03,18.99,Daily
01/01/2023,00:00,903953091,1519.03,100.0,Daily
01/01/2023,00:00,843174694,-291.99,18.99,Daily
01/01/2023,00:00,916225911,1180.02,18.99,Daily
01/01/2023,00:00,610450243,351.02,18.99,Daily
01/01/2023,00:00,188263947,626.01,18.99,Daily
01/01/2023,00:00,155867488,889.03,18.99,Daily
01/01/2023,00:00,587202562,2425.01,18.99,Daily
01/01/2023,00:00,261793952,1667.03,18.99,Daily
01/01/2023,00:00,261793952,1537.05,100.0,Daily
01/01/2023,00:00,477216513,348.01,18.99,Daily
01/01/2023,00:00,969697937,625.05,100.0,Daily
01/01/2023,00:00,969697937,606.06,18.99,Daily
01/01/2023,00:00,596463612,-195.97000000000003,18.99,Daily
01/01/2023,00:00,427909748,3549.01,18.99,Daily
01/01/2023,00:00,644751433,1894.03,18.99,Daily
01/01/2023,00:00,492850697,1953.0200000000004,100.0,Daily
01/01/2023,00:00,764450279,1006.02,18.99,Daily
01/01/2023,00:00,348325817,375.0,100.0,Daily
01/01/2023,00:00,348325817,356.01,18.99,Daily
01/01/2023,00:00,891513205,1353.04,18.99,Daily
01/01/2023,00:00,891513205,1253.04,100.0,Daily
01/01/2023,00:00,887156614,1303.01,18.99,Daily
01/01/2023,00:00,637649383,1082.02,18.99,Daily
01/01/2023,00:00,637649383,947.04,100.0,Daily
01/01/2023,00:00,155317149,485.01,18.99,Daily
01/01/2023,00:00,486495235,938.04,18.99,Daily
01/01/2023,00:00,546296727,1039.03,18.99,Daily
01/01/2023,00:00,546296727,891.06,100.0,Daily
01/01/2023,00:00,191992682,1737.03,18.99,Daily
01/01/2023,00:00,235881534,1696.06,18.99,Daily
01/01/2023,00:00,611143859,916.02,18.99,Daily
01/01/2023,00:00,173335108,826.03,18.99,Daily
01/01/2023,00:00,490790931,1776.03,18.99,Daily
01/01/2023,00:00,490790931,1676.03,100.0,Daily
01/01/2023,00:00,121113546,1855.02,18.99,Daily
01/01/2023,00:00,493640090,700.05,100.0,Daily
01/01/2023,00:00,715068825,1182.01,100.0,Daily
01/01/2023,00:00,933745726,1943.03,18.99,Daily
01/01/2023,00:00,137913631,1095.02,18.99,Daily
01/01/2023,00:00,310620484,1004.06,18.99,Daily
01/01/2023,00:00,671824917,881.02,18.99,Daily
01/01/2023,00:00,671824917,781.02,100.0,Daily
01/01/2023,00:00,899692478,1730.04,18.99,Daily
01/01/2023,00:00,899692478,1630.04,100.0,Daily
01/01/2023,00:00,194745206,2609.0300000000007,18.99,Daily
01/01/2023,00:00,208381936,66.02000000000001,18.99,Daily
01/01/2023,00:00,254853117,3727.01,18.99,Daily
01/01/2023,00:00,122884111,306.01,18.99,Daily
01/01/2023,00:00,122884111,206.01,100.0,Daily
01/01/2023,00:00,924045955,3005.01,18.99,Daily
01/01/2023,00:00,509627909,759.01,18.99,Daily
01/01/2023,00:00,406862520,1970.03,18.99,Daily
01/01/2023,00:00,760753808,-184.96000000000004,18.99,Daily
01/01/2023,00:00,480557476,609.01,100.0,Daily
01/01/2023,00:00,480557476,590.02,18.99,Daily
01/01/2023,00:00,824218857,1704.0,100.0,Daily
01/01/2023,00:00,556992209,-122.96999999999998,18.99,Daily
01/01/2023,00:00,497809732,1903.02,18.99,Daily
01/01/2023,00:00,836110591,2742.01,100.0,Daily
01/01/2023,00:00,992204045,29.040000000000003,18.99,Daily
01/01/2023,00:00,992204045,-70.96,100.0,Daily
01/01/2023,00:00,815993333,736.02,18.99,Daily
01/01/2023,00:00,668692488,658.02,18.99,Daily
01/01/2023,00:00,280990953,1443.02,18.99,Daily
01/01/2023,00:00,668175891,1654.01,18.99,Daily
01/01/2023,00:00,668175891,1554.01,100.0,Daily
01/01/2023,00:00,189757473,1507.07,18.99,Daily
01/01/2023,00:00,196289502,926.02,18.99,Daily
01/01/2023,00:00,373875019,1429.01,18.99,Daily
01/01/2023,00:00,987163717,781.0,100.0,Daily
01/01/2023,00:00,274818272,2327.01,18.99,Daily
01/01/2023,00:00,274818272,2171.040000000001,100.0,Daily
01/01/2023,00:00,615144184,1748.0,100.0,Daily
01/01/2023,00:00,615144184,1688.04,18.99,Daily
01/01/2023,00:00,977899503,2480.040000000001,18.99,Daily
01/01/2023,00:00,471897866,2770.050000000001,18.99,Daily
01/01/2023,00:00,305778936,932.02,18.99,Daily
01/01/2023,00:00,305778936,826.03,100.0,Daily
01/01/2023,00:00,655368335,2793.01,18.99,Daily
01/01/2023,00:00,540159353,3779.91,18.99,Daily
01/01/2023,00:00,113747882,1353.04,18.99,Daily
01/01/2023,00:00,633345190,2863.0300000000007,18.99,Daily
01/01/2023,00:00,979122276,2580.01,18.99,Daily
01/01/2023,00:00,578131296,1934.05,18.99,Daily
01/01/2023,00:00,534908754,843.01,18.99,Daily
01/01/2023,00:00,711045550,1321.12,18.99,Daily
01/01/2023,00:00,408057540,4212.67,18.99,Daily
01/01/2023,00:00,408057540,4096.68,100.0,Daily
01/01/2023,00:00,492215823,1879.02,18.99,Daily
01/01/2023,00:00,492058070,-716.99,18.99,Daily
01/01/2023,00:00,245198540,512.01,100.0,Daily
01/01/2023,00:00,627936697,744.01,18.99,Daily
01/01/2023,00:00,258201793,1614.01,18.99,Daily
01/01/2023,00:00,793781222,2365.01,18.99,Daily
01/01/2023,00:00,793781222,2249.0300000000007,100.0,Daily
01/01/2023,00:00,914806976,1345.02,18.99,Daily
01/01/2023,00:00,914806976,1208.04,100.0,Daily
01/01/2023,00:00,421475159,1532.02,18.99,Daily
01/01/2023,00:00,422955974,2200.5300000000007,18.99,Daily
01/01/2023,00:00,252419513,1497.03,18.99,Daily
01/01/2023,00:00,158414827,254.0,100.0,Daily
01/01/2023,00:00,158414827,219.02,18.99,Daily
01/01/2023,00:00,709632525,-21.979999999999997,18.99,Daily
01/01/2023,00:00,105375973,684.01,18.99,Daily
01/01/2023,00:00,413557825,787.0,100.0,Daily
01/01/2023,00:00,169689461,987.02,100.0,Daily
01/01/2023,00:00,169689461,968.03,18.99,Daily
01/01/2023,00:00,809499628,1299.01,18.99,Daily
01/01/2023,00:00,675231808,1320.01,18.99,Daily
01/01/2023,00:00,678851253,470.0,100.0,Daily
01/01/2023,00:00,466649401,365.01,18.99,Daily
01/01/2023,00:00,466649401,213.04999999999995,100.0,Daily
01/01/2023,00:00,496865819,1023.0,100.0,Daily
01/01/2023,00:00,496865819,981.03,18.99,Daily
01/01/2023,00:00,131388684,4461.030000000001,18.99,Daily
01/01/2023,00:00,131388684,4347.030000000001,100.0,Daily
01/01/2023,00:00,449871732,3.0299999999999976,18.99,Daily
01/01/2023,00:00,449871732,-96.97,100.0,Daily
01/01/2023,00:00,656389634,1458.02,18.99,Daily
01/01/2023,00:00,129018172,355.03,18.99,Daily
01/01/2023,00:00,541639148,2943.01,18.99,Daily
01/01/2023,00:00,769319491,-241.99,18.99,Daily
01/01/2023,00:00,769319491,-357.97,100.0,Daily
01/01/2023,00:00,651756497,1556.05,18.99,Daily
01/01/2023,00:00,124125096,2484.67,18.99,Daily
01/01/2023,00:00,834581602,26.01,18.99,Daily
01/01/2023,00:00,834581602,-97.97,100.0,Daily
01/01/2023,00:00,444371478,914.02,18.99,Daily
01/01/2023,00:00,785210466,2993.0300000000007,18.99,Daily
01/01/2023,00:00,117308635,1910.02,18.99,Daily
01/01/2023,00:00,117308635,1770.06,100.0,Daily
01/01/2023,00:00,758160963,207.02,18.99,Daily
01/01/2023,00:00,758160963,83.03999999999996,100.0,Daily
01/01/2023,00:00,456246119,4657.31,18.99,Daily
01/01/2023,00:00,456246119,4542.320000000001,100.0,Daily
01/01/2023,00:00,489964679,4883.820000000001,18.99,Daily
01/01/2023,00:00,776108637,1398.01,18.99,Daily
01/01/2023,00:00,776108637,1230.05,100.0,Daily
01/01/2023,00:00,294474095,1309.02,18.99,Daily
01/01/2023,00:00,630691258,1307.52,18.99,Daily
01/01/2023,00:00,358836279,1733.03,18.99,Daily
01/01/2023,00:00,499244466,2107.130000000001,18.99,Daily
01/01/2023,00:00,641376155,2578.040000000001,18.99,Daily
01/01/2023,00:00,641376155,2478.040000000001,100.0,Daily
01/01/2023,00:00,176922958,2561.01,18.99,Daily
01/01/2023,00:00,849096144,3534.0300000000007,18.99,Daily
01/01/2023,00:00,849096144,3378.0700000000015,100.0,Daily
01/01/2023,00:00,407323346,640.02,18.99,Daily
01/01/2023,00:00,250957494,467.03,18.99,Daily
01/01/2023,00:00,250957494,367.03,100.0,Daily
01/01/2023,00:00,324046160,943.02,18.99,Daily
01/01/2023,00:00,925659248,2118.01,18.99,Daily
01/01/2023,00:00,659415300,558.04,18.99,Daily
01/01/2023,00:00,823208989,1840.07,18.99,Daily
01/01/2023,00:00,623156843,507.02,18.99,Daily
01/01/2023,00:00,197779140,1283.01,100.0,Daily
01/01/2023,00:00,197779140,1264.02,18.99,Daily
01/01/2023,00:00,701070224,1565.02,18.99,Daily
01/01/2023,00:00,315078351,174.03999999999996,18.99,Daily
01/01/2023,00:00,956717493,-270.99,18.99,Daily
01/01/2023,00:00,956717493,-386.97,100.0,Daily
01/01/2023,00:00,219399150,907.06,18.99,Daily
01/01/2023,00:00,890196840,1946.01,18.99,Daily
01/01/2023,00:00,890196840,1811.04,100.0,Daily
01/01/2023,00:00,742223719,2128.050000000001,18.99,Daily
01/01/2023,00:00,445240363,1616.02,18.99,Daily
01/01/2023,00:00,445240363,1516.02,100.0,Daily
01/01/2023,00:00,996042490,704.02,18.99,Daily
01/01/2023,00:00,792845450,482.02,100.0,Daily
01/01/2023,00:00,792845450,463.03,18.99,Daily
01/01/2023,00:00,585133606,534.03,18.99,Daily
01/01/2023,00:00,570323670,560.05,18.99,Daily
01/01/2023,00:00,625281433,2246.0300000000007,18.99,Daily
01/01/2023,00:00,625281433,2139.0300000000007,100.0,Daily
01/01/2023,00:00,347110339,1828.03,18.99,Daily
01/01/2023,00:00,391688371,950.04,18.99,Daily
01/01/2023,00:00,534097839,-210.96000000000004,18.99,Daily
01/01/2023,00:00,662610817,1375.01,18.99,Daily
01/01/2023,00:00,402438092,898.05,18.99,Daily
01/01/2023,00:00,433917275,2861.01,18.99,Daily
01/01/2023,00:00,237684254,1161.03,18.99,Daily
01/01/2023,00:00,936917570,658.03,18.99,Daily
01/01/2023,00:00,936917570,558.03,100.0,Daily
01/01/2023,00:00,261894284,221.02,18.99,Daily
01/01/2023,00:00,261894284,121.01999999999998,100.0,Daily
01/01/2023,00:00,527842638,626.02,18.99,Daily
01/01/2023,00:00,527842638,526.02,100.0,Daily
01/01/2023,00:00,429556122,4.010000000000005,100.0,Daily
01/01/2023,00:00,429556122,-14.979999999999992,18.99,Daily
01/01/2023,00:00,779236304,1074.04,100.0,Daily
01/01/2023,00:00,779236304,1055.05,18.99,Daily
01/01/2023,00:00,801500539,778.02,18.99,Daily
01/01/2023,00:00,713641917,1773.03,18.99,Daily
01/01/2023,00:00,965038148,2415.0200000000004,18.99,Daily
01/01/2023,00:00,583558311,2061.040000000001,18.99,Daily
01/01/2023,00:00,516051449,2775.0300000000007,18.99,Daily
01/01/2023,00:00,478412511,1876.0,100.0,Daily
01/01/2023,00:00,478412511,1806.04,18.99,Daily
01/01/2023,00:00,143003091,1800.01,18.99,Daily
01/01/2023,00:00,365608668,767.02,18.99,Daily
01/01/2023,00:00,365608668,667.02,100.0,Daily
01/01/2023,00:00,897592348,3053.050000000001,18.99,Daily
01/01/2023,00:00,297823329,-86.97,18.99,Daily
01/01/2023,00:00,913127700,1309.01,18.99,Daily
01/01/2023,00:00,395654270,1521.01,18.99,Daily
01/01/2023,00:00,493571342,1380.01,18.99,Daily
01/01/2023,00:00,910730524,2905.0300000000007,18.99,Daily
01/01/2023,00:00,835736339,1188.01,18.99,Daily
01/01/2023,00:00,175452235,951.01,18.99,Daily
01/01/2023,00:00,420109571,2139.050000000001,18.99,Daily
01/01/2023,00:00,250895529,2971.01,18.99,Daily
01/01/2023,00:00,250895529,2847.0300000000007,100.0,Daily
01/01/2023,00:00,169006407,3445.0200000000004,18.99,Daily
01/01/2023,00:00,967989787,979.0,100.0,Daily
01/01/2023,00:00,696333897,338.01,100.0,Daily
01/01/2023,00:00,696333897,295.03999999999996,18.99,Daily
01/01/2023,00:00,293609137,833.04,18.99,Daily
01/01/2023,00:00,984783496,943.04,18.99,Daily
01/01/2023,00:00,984783496,843.04,100.0,Daily
01/01/2023,00:00,555393405,-8.989999999999998,18.99,Daily
01/01/2023,00:00,555393405,-153.95,100.0,Daily
01/01/2023,00:00,621181115,710.01,18.99,Daily
01/01/2023,00:00,652048867,303.03999999999996,100.0,Daily
01/01/2023,00:00,652048867,284.04999999999995,18.99,Daily
01/01/2023,00:00,454129843,3389.0300000000007,18.99,Daily
01/01/2023,00:00,593191200,1505.01,18.99,Daily
01/01/2023,00:00,266777719,2642.01,18.99,Daily
01/01/2023,00:00,340295966,-254.96,100.0,Daily
01/01/2023,00:00,340295966,-273.95,18.99,Daily
01/01/2023,00:00,531186970,1175.05,18.99,Daily
01/01/2023,00:00,536924114,1845.02,100.0,Daily
01/01/2023,00:00,536924114,1790.06,18.99,Daily
01/01/2023,00:00,799286313,-118.99,18.99,Daily
01/01/2023,00:00,799286313,-226.98,100.0,Daily
01/01/2023,00:00,570269025,2019.04,18.99,Daily
01/01/2023,00:00,570269025,1903.05,100.0,Daily
01/01/2023,00:00,948558249,2947.51,18.99,Daily
01/01/2023,00:00,916270283,499.01,18.99,Daily
01/01/2023,00:00,310171581,1003.02,18.99,Daily
01/01/2023,00:00,679911053,2360.01,18.99,Daily
01/01/2023,00:00,418717120,1598.0,100.0,Daily
01/01/2023,00:00,303843160,2209.050000000001,18.99,Daily
01/01/2023,00:00,534325901,743.01,18.99,Daily
01/01/2023,00:00,534325901,622.03,100.0,Daily
01/01/2023,00:00,990894155,637.03,18.99,Daily
01/01/2023,00:00,262767079,800.01,18.99,Daily
01/01/2023,00:00,262767079,684.02,100.0,Daily
01/01/2023,00:00,448279144,1936.01,18.99,Daily
01/01/2023,00:00,993238248,2246.040000000001,100.0,Daily
01/01/2023,00:00,282837512,589.03,18.99,Daily
01/01/2023,00:00,282837512,468.0499999999999,100.0,Daily
01/01/2023,00:00,667367404,583.01,100.0,Daily
01/01/2023,00:00,782013626,3297.0200000000004,100.0,Daily
01/01/2023,00:00,964702094,379.02,18.99,Daily
