Date,Timestamp,Account No,Balance,Amount,Third Party Name
04/01/2023,17:31,392790315,1437.139,53.98,Fashion & Clothing
04/01/2023,17:32,570323670,516.0799999999999,31.99,Fashion & Clothing
04/01/2023,17:40,165098840,1767.8577500000006,76.48,Fashion & Clothing
04/01/2023,17:42,345514953,-1069.99,74.5,Fashion & Clothing
04/01/2023,17:45,873693307,523.9078999999999,57.0,Fashion & Clothing
04/01/2023,17:46,361955473,1974.6400000000003,50.0,Fashion & Clothing
04/01/2023,17:48,907987693,-98.82670000000007,85.0,Fashion & Clothing
04/01/2023,18:01,496674181,540.3467,28.12,Fashion & Clothing
04/01/2023,18:04,345514953,-1201.99,132.0,Fashion & Clothing
04/01/2023,18:18,165098840,1692.3677500000006,75.49,Fashion & Clothing
04/01/2023,18:20,414454079,-870.5461499999999,125.3,Fashion & Clothing
04/01/2023,18:23,907987693,-118.32670000000007,19.5,Fashion & Clothing
04/01/2023,20:11,473820682,1074.2799472221636,13.42,Fashion & Clothing
05/01/2023,02:39,980500334,1792.4492405672224,27.56,Fashion & Clothing
